EDAD_CLIENTE;930;63717;745;417;5950;59976;55346;306;294;221;56031;7068;55348;55431;249;726;48425;63697;5048;5047;817;17712;963;135;60081;64984;745;63717;63723;63711;63714;63719;63694;63712;63720;63725;63695;63696;63689;63721;63690;63722;404;63692;60059;63697;366;19761;55347;63715;63716;63718;555
19;0.0008464;0.0008464;0.00007857;0.0008464;0.0008464;0.00092498;0.00007857;0.00000547;0.0000731;0.0002332;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.0008464;0.00092498;0.000402;0.336;0.0008464;0.0002332;0.00007857;0.0008464;0.00007857;0.00092498;0.00092498;0.0002332;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00092498;0.9552;7.85747E-05;0.000402;0.0008464;0.0008464;7.85747E-05;0.000233204;0.000402
20;0.00084812;0.00084812;0.00007857;0.00084812;0.00084812;0.00092669;0.00007857;0.00000547;0.0000731;0.00024861;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00084812;0.00092669;0.000402;0.336;0.00084812;0.00024861;0.00007857;0.00084812;0.00007857;0.00092669;0.00092669;0.00024861;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00092669;0.9552;7.85747E-05;0.000402;0.000848118;0.000848118;7.85747E-05;0.000248607;0.000402
21;0.00085007;0.00085007;0.00008561;0.00085007;0.00085007;0.00093567;0.00008561;0.00001251;0.0000731;0.00026503;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00085007;0.00093567;0.000402;0.336;0.00085007;0.00026503;0.00008561;0.00085007;0.00008561;0.00093567;0.00093567;0.00026503;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00008561;0.000402;0.00008561;0.00008561;1.909;0.00093567;0.9552;8.56064E-05;0.000402;0.000850065;0.000850065;8.56064E-05;0.000265027;0.000402
22;0.00085227;0.00085227;0.00009327;0.00085227;0.00085227;0.00094554;0.00009327;0.00002017;0.0000731;0.00028253;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00085227;0.00094554;0.000402;0.336;0.00085227;0.00028253;0.00009327;0.00085227;0.00009327;0.00094554;0.00094554;0.00028253;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00009327;0.000402;0.00009327;0.00009327;1.909;0.00094554;0.9552;9.32673E-05;0.000402;0.000852274;0.000852274;9.32673E-05;0.000282532;0.000402
23;0.00085478;0.00085478;0.00010161;0.00085478;0.00085478;0.00095639;0.00010161;0.00002851;0.0000731;0.00030119;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00085478;0.00095639;0.000402;0.336;0.00085478;0.00030119;0.00010161;0.00085478;0.00010161;0.00095639;0.00095639;0.00030119;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00010161;0.000402;0.00010161;0.00010161;1.909;0.00095639;0.9552;0.000101614;0.000402;0.000854778;0.000854778;0.000101614;0.000301193;0.000402
24;0.00085762;0.00085762;0.00011071;0.00085762;0.00085762;0.00096833;0.00011071;0.00003761;0.0000731;0.00032109;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00085762;0.00096833;0.000402;0.336;0.00085762;0.00032109;0.00011071;0.00085762;0.00011071;0.00096833;0.00096833;0.00032109;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00011071;0.000402;0.00011071;0.00011071;1.909;0.00096833;0.9552;0.000110707;0.000402;0.000857618;0.000857618;0.000110707;0.000321087;0.000402
25;0.00086084;0.00086084;0.00012061;0.00086084;0.00086084;0.00098145;0.00012061;0.00004751;0.0000731;0.0003423;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00086084;0.00098145;0.000402;0.336;0.00086084;0.0003423;0.00012061;0.00086084;0.00012061;0.00098145;0.00098145;0.0003423;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00012061;0.000402;0.00012061;0.00012061;1.909;0.00098145;0.9552;0.000120614;0.000402;0.00086084;0.00086084;0.000120614;0.000342295;0.000402
26;0.00086449;0.00086449;0.00013141;0.00086449;0.00086449;0.0009959;0.00013141;0.00005831;0.0000731;0.0003649;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00086449;0.0009959;0.000402;0.336;0.00086449;0.0003649;0.00013141;0.00086449;0.00013141;0.0009959;0.0009959;0.0003649;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00013141;0.000402;0.00013141;0.00013141;1.909;0.0009959;0.9552;0.000131408;0.000402;0.000864493;0.000864493;0.000131408;0.000364904;0.000402
27;0.00086864;0.00086864;0.00014317;0.00086864;0.00086864;0.0010118;0.00014317;0.00007007;0.0000731;0.00038901;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00086864;0.0010118;0.000402;0.336;0.00086864;0.00038901;0.00014317;0.00086864;0.00014317;0.0010118;0.0010118;0.00038901;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00014317;0.000402;0.00014317;0.00014317;1.909;0.0010118;0.9552;0.000143168;0.000402;0.000868635;0.000868635;0.000143168;0.000389005;0.000402
28;0.00087333;0.00087333;0.00015598;0.00087333;0.00087333;0.00102931;0.00015598;0.00008288;0.0000731;0.0004147;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00087333;0.00102931;0.000402;0.336;0.00087333;0.0004147;0.00015598;0.00087333;0.00015598;0.00102931;0.00102931;0.0004147;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00015598;0.000402;0.00015598;0.00015598;1.909;0.00102931;0.9552;0.00015598;0.000402;0.000873333;0.000873333;0.00015598;0.000414699;0.000402
